                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    127,                0.01153,                0.95713,                  1.158,                0.59145,                0.49586,                0.52161,                0.31956,                0.01076,                0.92523,                 1.1382,                0.00144,                0.00144,                0.00144
                    128,                0.01148,                 0.9575,                 1.1583,                0.59553,                0.49705,                0.52196,                0.31954,                0.01076,                0.92505,                 1.1383,              0.0014259,              0.0014259,              0.0014259
                    129,                 0.0114,                 0.9517,                 1.1534,                0.59767,                0.49621,                0.52143,                0.31924,                0.01076,                0.92486,                 1.1381,              0.0014118,              0.0014118,              0.0014118
                    130,                0.01148,                0.95243,                 1.1545,                0.59889,                0.49726,                0.52228,                0.31984,                0.01076,                0.92454,                  1.138,              0.0013978,              0.0013978,              0.0013978
                    131,                0.01152,                0.95615,                 1.1585,                0.60075,                0.49798,                0.52269,                0.31999,                0.01075,                0.92418,                  1.138,              0.0013837,              0.0013837,              0.0013837
                    132,                0.01153,                0.95626,                 1.1557,                0.60343,                0.49537,                 0.5229,                0.32045,                0.01075,                0.92376,                 1.1379,              0.0013696,              0.0013696,              0.0013696
                    133,                0.01143,                0.95026,                 1.1535,                0.60361,                0.49582,                0.52338,                0.32087,                0.01075,                0.92307,                 1.1377,              0.0013555,              0.0013555,              0.0013555
                    134,                0.01143,                0.94597,                 1.1523,                0.60152,                0.49716,                0.52366,                 0.3209,                0.01074,                0.92284,                 1.1375,              0.0013414,              0.0013414,              0.0013414
                    135,                0.01134,                0.93991,                 1.1469,                0.60358,                0.49659,                 0.5237,                0.32113,                0.01074,                 0.9223,                 1.1371,              0.0013274,              0.0013274,              0.0013274
                    136,                0.01139,                0.94466,                 1.1549,                0.60294,                0.49615,                0.52361,                0.32134,                0.01074,                0.92181,                 1.1369,              0.0013133,              0.0013133,              0.0013133
                    137,                0.01138,                0.94152,                 1.1528,                 0.6087,                 0.4945,                0.52377,                0.32144,                0.01074,                 0.9214,                 1.1367,              0.0012992,              0.0012992,              0.0012992
                    138,                0.01144,                0.94716,                 1.1572,                0.60811,                 0.4945,                0.52354,                0.32128,                0.01073,                0.92121,                 1.1366,              0.0012851,              0.0012851,              0.0012851
                    139,                0.01135,                0.94152,                 1.1475,                0.60953,                0.49426,                0.52379,                0.32148,                0.01073,                0.92071,                 1.1364,               0.001271,               0.001271,               0.001271
                    140,                 0.0114,                0.94071,                 1.1518,                0.60792,                0.49472,                0.52392,                0.32132,                0.01073,                0.92002,                 1.1362,               0.001257,               0.001257,               0.001257
                    141,                0.01136,                0.94341,                 1.1548,                 0.6084,                0.49612,                0.52433,                0.32142,                0.01072,                0.91991,                 1.1358,              0.0012429,              0.0012429,              0.0012429
                    142,                0.01136,                0.93943,                  1.148,                0.60854,                0.49688,                0.52497,                0.32139,                0.01072,                0.91944,                 1.1356,              0.0012288,              0.0012288,              0.0012288
                    143,                0.01133,                0.93651,                 1.1501,                0.60624,                0.49682,                0.52486,                0.32194,                0.01072,                0.91906,                 1.1356,              0.0012147,              0.0012147,              0.0012147
                    144,                0.01133,                 0.9345,                 1.1514,                0.60701,                0.49617,                0.52508,                0.32213,                0.01072,                0.91869,                 1.1355,              0.0012006,              0.0012006,              0.0012006
                    145,                0.01137,                0.93553,                 1.1512,                0.60797,                0.49587,                0.52543,                 0.3221,                0.01071,                0.91871,                 1.1354,              0.0011866,              0.0011866,              0.0011866
                    146,                0.01131,                0.93658,                  1.149,                0.60787,                0.49549,                0.52534,                0.32206,                0.01071,                0.91839,                 1.1351,              0.0011725,              0.0011725,              0.0011725
                    147,                 0.0113,                0.93204,                 1.1493,                0.60796,                0.49702,                0.52562,                 0.3222,                0.01071,                0.91792,                  1.135,              0.0011584,              0.0011584,              0.0011584
                    148,                0.01128,                0.92886,                 1.1426,                 0.6074,                0.49724,                0.52553,                0.32223,                 0.0107,                0.91769,                 1.1348,              0.0011443,              0.0011443,              0.0011443
                    149,                0.01117,                0.92745,                 1.1449,                0.60768,                  0.499,                0.52585,                0.32263,                0.01071,                 0.9176,                 1.1347,              0.0011302,              0.0011302,              0.0011302
                    150,                0.01122,                0.92762,                 1.1448,                0.60778,                0.49898,                0.52572,                0.32235,                0.01071,                0.91736,                 1.1347,              0.0011162,              0.0011162,              0.0011162
                    151,                0.01118,                0.92311,                 1.1444,                0.61114,                 0.4973,                0.52555,                0.32239,                0.01071,                0.91739,                 1.1347,              0.0011021,              0.0011021,              0.0011021
