                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    121,                 0.0128,                0.95205,                 1.1628,                0.60253,                0.49615,                0.52467,                0.32125,                0.01225,                0.92033,                 1.1447,              0.0015245,              0.0015245,              0.0015245
                    122,                0.01281,                0.95535,                 1.1622,                 0.6011,                 0.4971,                0.52488,                0.32145,                0.01225,                0.91951,                 1.1447,              0.0015104,              0.0015104,              0.0015104
                    123,                0.01279,                0.95303,                 1.1616,                0.60125,                0.49626,                  0.525,                0.32145,                0.01225,                0.91908,                 1.1448,              0.0014963,              0.0014963,              0.0014963
                    124,                0.01279,                0.94966,                 1.1622,                 0.6001,                0.49753,                0.52568,                0.32191,                0.01225,                0.91845,                 1.1448,              0.0014822,              0.0014822,              0.0014822
                    125,                0.01276,                0.94993,                 1.1615,                0.60601,                0.49414,                0.52606,                0.32215,                0.01225,                0.91832,                 1.1447,              0.0014682,              0.0014682,              0.0014682
                    126,                0.01276,                0.94512,                 1.1592,                 0.6074,                0.49564,                0.52587,                0.32209,                0.01224,                0.91817,                 1.1444,              0.0014541,              0.0014541,              0.0014541
                    127,                0.01281,                0.95201,                 1.1621,                 0.6035,                0.49578,                0.52641,                0.32229,                0.01225,                0.91805,                 1.1443,                0.00144,                0.00144,                0.00144
                    128,                0.01278,                 0.9501,                 1.1624,                0.60315,                 0.4948,                 0.5257,                0.32225,                0.01224,                0.91781,                 1.1441,              0.0014259,              0.0014259,              0.0014259
                    129,                0.01274,                0.94634,                 1.1592,                0.60036,                 0.4959,                0.52583,                0.32262,                0.01224,                0.91777,                 1.1443,              0.0014118,              0.0014118,              0.0014118
                    130,                0.01282,                0.95015,                 1.1599,                0.59588,                0.49639,                0.52583,                0.32292,                0.01224,                0.91697,                  1.144,              0.0013978,              0.0013978,              0.0013978
                    131,                0.01282,                0.94942,                 1.1624,                0.59618,                0.49674,                0.52555,                0.32291,                0.01224,                0.91664,                 1.1437,              0.0013837,              0.0013837,              0.0013837
                    132,                0.01278,                0.94634,                 1.1584,                0.60138,                0.49686,                0.52633,                0.32323,                0.01224,                0.91636,                 1.1436,              0.0013696,              0.0013696,              0.0013696
                    133,                0.01274,                0.94269,                 1.1565,                0.60449,                0.49709,                0.52659,                0.32324,                0.01224,                0.91583,                 1.1434,              0.0013555,              0.0013555,              0.0013555
                    134,                0.01275,                0.93892,                 1.1559,                0.60769,                0.49668,                0.52616,                0.32333,                0.01223,                0.91515,                 1.1429,              0.0013414,              0.0013414,              0.0013414
                    135,                0.01269,                0.93506,                 1.1519,                0.60564,                0.49747,                0.52668,                0.32316,                0.01223,                0.91529,                 1.1426,              0.0013274,              0.0013274,              0.0013274
                    136,                0.01271,                0.93767,                 1.1595,                0.60908,                0.49654,                0.52703,                 0.3236,                0.01223,                0.91468,                 1.1426,              0.0013133,              0.0013133,              0.0013133
                    137,                0.01273,                0.93677,                 1.1574,                0.61107,                0.49701,                0.52755,                0.32351,                0.01223,                0.91404,                 1.1425,              0.0012992,              0.0012992,              0.0012992
                    138,                0.01275,                0.93956,                 1.1615,                0.60847,                0.49925,                 0.5275,                0.32364,                0.01223,                0.91376,                 1.1424,              0.0012851,              0.0012851,              0.0012851
                    139,                0.01267,                0.93188,                  1.151,                0.60794,                0.50051,                0.52815,                0.32389,                0.01223,                0.91302,                 1.1424,               0.001271,               0.001271,               0.001271
                    140,                0.01273,                0.93567,                 1.1576,                0.60488,                 0.5021,                0.52847,                0.32399,                0.01223,                0.91245,                 1.1423,               0.001257,               0.001257,               0.001257
                    141,                0.01272,                0.93547,                 1.1609,                0.60689,                0.50131,                 0.5278,                0.32428,                0.01222,                0.91269,                 1.1421,              0.0012429,              0.0012429,              0.0012429
                    142,                0.01271,                0.93529,                 1.1546,                0.60571,                0.50175,                0.52846,                0.32471,                0.01222,                0.91227,                  1.142,              0.0012288,              0.0012288,              0.0012288
                    143,                0.01266,                0.93044,                 1.1548,                0.60153,                0.50417,                0.52869,                0.32508,                0.01222,                 0.9118,                 1.1418,              0.0012147,              0.0012147,              0.0012147
                    144,                0.01267,                0.92805,                  1.155,                0.60404,                0.50231,                0.52908,                0.32514,                0.01222,                 0.9116,                 1.1418,              0.0012006,              0.0012006,              0.0012006
                    145,                0.01269,                0.92844,                 1.1542,                0.60388,                0.50243,                0.52888,                0.32556,                0.01221,                 0.9113,                 1.1416,              0.0011866,              0.0011866,              0.0011866
                    146,                0.01268,                0.92825,                 1.1536,                0.60472,                0.50212,                0.52908,                0.32552,                0.01221,                0.91083,                 1.1415,              0.0011725,              0.0011725,              0.0011725
                    147,                0.01263,                0.92175,                 1.1525,                0.60371,                0.50279,                0.52897,                0.32555,                0.01221,                0.91063,                 1.1413,              0.0011584,              0.0011584,              0.0011584
                    148,                0.01262,                0.92348,                 1.1469,                 0.6038,                0.50316,                0.52926,                0.32579,                0.01221,                0.91031,                 1.1413,              0.0011443,              0.0011443,              0.0011443
                    149,                0.01255,                  0.921,                  1.149,                0.60536,                0.50271,                0.52939,                0.32555,                 0.0122,                0.90997,                  1.141,              0.0011302,              0.0011302,              0.0011302
                    150,                 0.0126,                 0.9217,                 1.1491,                0.60454,                0.50241,                0.52929,                0.32574,                 0.0122,                0.90964,                 1.1409,              0.0011162,              0.0011162,              0.0011162
                    151,                0.01255,                0.91689,                 1.1488,                0.60492,                0.50336,                0.52996,                0.32629,                 0.0122,                 0.9095,                 1.1408,              0.0011021,              0.0011021,              0.0011021
