                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                0.01056,                0.96822,                 1.0778,                0.59002,                0.47872,                0.50705,                0.31378,                0.01013,                0.94287,                 1.0684,                0.00121,                0.00121,                0.00121
                    109,                0.01052,                0.95915,                 1.0772,                0.58454,                0.48248,                  0.507,                0.31371,                0.01014,                0.94347,                 1.0688,              0.0011913,              0.0011913,              0.0011913
                    110,                0.01049,                0.96205,                 1.0801,                0.58784,                0.48148,                0.50677,                0.31392,                0.01013,                  0.943,                 1.0685,              0.0011725,              0.0011725,              0.0011725
                    111,                0.01055,                0.96465,                 1.0782,                0.58646,                0.48251,                0.50721,                0.31406,                0.01014,                0.94162,                 1.0686,              0.0011537,              0.0011537,              0.0011537
                    112,                0.01051,                0.95966,                 1.0766,                0.58567,                0.48372,                0.50815,                 0.3145,                0.01014,                0.94076,                 1.0685,              0.0011349,              0.0011349,              0.0011349
                    113,                0.01048,                0.95589,                 1.0759,                0.58882,                0.48227,                0.50861,                0.31445,                0.01014,                0.93983,                 1.0685,              0.0011162,              0.0011162,              0.0011162
                    114,                0.01047,                0.95001,                 1.0738,                0.58929,                0.48011,                0.50908,                0.31525,                0.01014,                0.93958,                 1.0686,              0.0010974,              0.0010974,              0.0010974
                    115,                0.01048,                0.95308,                 1.0722,                0.58823,                0.48091,                0.50974,                0.31545,                0.01014,                0.93913,                 1.0685,              0.0010786,              0.0010786,              0.0010786
                    116,                 0.0105,                0.95322,                  1.078,                0.58819,                0.48279,                0.51053,                0.31607,                0.01014,                0.93855,                 1.0682,              0.0010598,              0.0010598,              0.0010598
                    117,                0.01048,                0.94982,                 1.0719,                0.58925,                0.48173,                0.51056,                0.31627,                0.01014,                0.93832,                 1.0679,              0.0010411,              0.0010411,              0.0010411
                    118,                0.01047,                0.94934,                 1.0756,                0.59423,                0.47986,                 0.5116,                0.31688,                0.01014,                0.93776,                 1.0679,              0.0010223,              0.0010223,              0.0010223
                    119,                0.01045,                0.94931,                 1.0717,                0.59401,                0.48027,                0.51175,                0.31722,                0.01013,                0.93698,                 1.0678,              0.0010035,              0.0010035,              0.0010035
                    120,                0.01047,                0.94908,                 1.0726,                0.58839,                0.48374,                0.51154,                0.31711,                0.01013,                 0.9364,                 1.0675,             0.00098475,             0.00098475,             0.00098475
                    121,                0.01045,                0.94409,                 1.0722,                0.58992,                0.48469,                0.51195,                0.31754,                0.01012,                0.93584,                 1.0674,             0.00096597,             0.00096597,             0.00096597
                    122,                0.01046,                0.94579,                 1.0715,                0.59178,                0.48493,                 0.5124,                0.31752,                0.01012,                0.93556,                  1.067,              0.0009472,              0.0009472,              0.0009472
                    123,                0.01044,                0.94481,                 1.0699,                0.59086,                 0.4848,                0.51279,                0.31794,                0.01012,                0.93543,                  1.067,             0.00092843,             0.00092843,             0.00092843
                    124,                0.01045,                0.94189,                 1.0716,                0.59431,                0.48323,                0.51281,                0.31769,                0.01011,                0.93526,                 1.0668,             0.00090965,             0.00090965,             0.00090965
                    125,                0.01041,                0.94015,                 1.0695,                0.59579,                0.48309,                0.51317,                0.31774,                0.01011,                0.93532,                 1.0666,             0.00089088,             0.00089088,             0.00089088
                    126,                0.01041,                0.93578,                 1.0685,                0.59628,                0.48236,                0.51336,                0.31859,                0.01011,                0.93472,                 1.0665,             0.00087211,             0.00087211,             0.00087211
                    127,                0.01045,                0.94102,                 1.0711,                0.60201,                 0.4809,                0.51406,                0.31863,                0.01011,                0.93464,                 1.0662,             0.00085333,             0.00085333,             0.00085333
                    128,                 0.0104,                0.93699,                  1.068,                0.60263,                0.48083,                0.51401,                0.31857,                0.01011,                0.93417,                 1.0661,             0.00083456,             0.00083456,             0.00083456
                    129,                0.01038,                0.93247,                 1.0657,                0.60381,                0.48117,                0.51423,                0.31873,                0.01011,                0.93371,                 1.0659,             0.00081579,             0.00081579,             0.00081579
                    130,                0.01044,                0.93445,                  1.068,                0.60194,                0.48145,                0.51405,                0.31813,                0.01011,                0.93336,                 1.0658,             0.00079701,             0.00079701,             0.00079701
                    131,                0.01045,                  0.937,                  1.071,                0.60145,                 0.4834,                0.51406,                0.31802,                0.01011,                0.93346,                 1.0655,             0.00077824,             0.00077824,             0.00077824
                    132,                0.01042,                0.93215,                  1.066,                0.59997,                0.48332,                0.51365,                0.31822,                0.01011,                0.93315,                 1.0654,             0.00075947,             0.00075947,             0.00075947
                    133,                0.01039,                0.93126,                 1.0658,                0.60354,                0.48213,                0.51394,                0.31809,                0.01011,                0.93281,                 1.0652,             0.00074069,             0.00074069,             0.00074069
                    134,                0.01038,                0.92497,                 1.0646,                0.60367,                 0.4829,                0.51381,                0.31819,                 0.0101,                0.93223,                  1.065,             0.00072192,             0.00072192,             0.00072192
                    135,                0.01034,                0.92179,                 1.0621,                0.60353,                0.48295,                0.51338,                0.31809,                 0.0101,                0.93181,                 1.0647,             0.00070315,             0.00070315,             0.00070315
                    136,                0.01037,                0.92275,                 1.0661,                0.60344,                 0.4831,                0.51363,                 0.3182,                 0.0101,                0.93174,                 1.0645,             0.00068437,             0.00068437,             0.00068437
                    137,                0.01038,                 0.9228,                 1.0653,                0.60151,                 0.4855,                0.51373,                 0.3185,                0.01009,                0.93122,                 1.0643,              0.0006656,              0.0006656,              0.0006656
                    138,                0.01037,                0.92297,                 1.0676,                0.60324,                0.48616,                0.51447,                0.31885,                0.01009,                0.93107,                 1.0642,             0.00064683,             0.00064683,             0.00064683
                    139,                0.01032,                 0.9171,                 1.0604,                0.60338,                0.48609,                0.51454,                0.31884,                0.01009,                0.93068,                  1.064,             0.00062805,             0.00062805,             0.00062805
                    140,                0.01036,                 0.9165,                 1.0644,                 0.6026,                0.48613,                0.51457,                0.31907,                0.01009,                0.93021,                 1.0639,             0.00060928,             0.00060928,             0.00060928
                    141,                0.01032,                0.90782,                 1.0735,                0.60335,                0.48476,                0.51459,                0.31902,                0.01009,                 0.9299,                  1.064,             0.00059051,             0.00059051,             0.00059051
                    142,                0.01025,                0.89595,                 1.0709,                0.60197,                0.48456,                 0.5145,                0.31906,                0.01009,                 0.9297,                  1.064,             0.00057173,             0.00057173,             0.00057173
                    143,                0.01026,                 0.8935,                 1.0711,                0.60223,                0.48406,                0.51454,                0.31893,                0.01009,                0.92967,                 1.0639,             0.00055296,             0.00055296,             0.00055296
                    144,                0.01026,                0.89361,                 1.0715,                 0.6011,                0.48492,                0.51442,                0.31873,                0.01009,                0.92962,                  1.064,             0.00053419,             0.00053419,             0.00053419
                    145,                0.01023,                0.89027,                 1.0708,                0.59882,                 0.4867,                0.51421,                0.31906,                0.01009,                0.92952,                  1.064,             0.00051541,             0.00051541,             0.00051541
                    146,                0.01022,                0.88701,                 1.0694,                0.59403,                0.48933,                0.51422,                0.31916,                0.01009,                0.92955,                 1.0641,             0.00049664,             0.00049664,             0.00049664
                    147,                0.01021,                0.88558,                 1.0688,                0.59377,                0.48896,                0.51438,                0.31939,                0.01009,                 0.9295,                 1.0642,             0.00047787,             0.00047787,             0.00047787
                    148,                0.01022,                0.88751,                 1.0682,                0.59252,                0.48884,                 0.5139,                0.31908,                0.01009,                0.92914,                  1.064,             0.00045909,             0.00045909,             0.00045909
                    149,                0.01018,                0.88228,                 1.0662,                0.59293,                0.48903,                0.51415,                0.31912,                0.01009,                0.92913,                  1.064,             0.00044032,             0.00044032,             0.00044032
                    150,                0.01018,                0.87723,                 1.0674,                0.59586,                0.48716,                0.51386,                0.31891,                0.01009,                0.92887,                 1.0641,             0.00042155,             0.00042155,             0.00042155
