                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    136,                0.01252,                0.90484,                 1.1373,                0.60347,                0.49855,                0.52822,                0.32322,                0.01221,                0.91612,                 1.1295,             0.00068437,             0.00068437,             0.00068437
                    137,                0.01254,                0.90414,                 1.1354,                0.60428,                0.49823,                0.52861,                0.32343,                0.01221,                 0.9155,                 1.1292,              0.0006656,              0.0006656,              0.0006656
                    138,                0.01255,                0.90704,                 1.1378,                0.60518,                0.49791,                0.52884,                0.32378,                0.01221,                0.91527,                 1.1292,             0.00064683,             0.00064683,             0.00064683
                    139,                0.01247,                0.90021,                 1.1289,                0.60643,                0.49835,                0.52921,                0.32399,                 0.0122,                0.91478,                 1.1291,             0.00062805,             0.00062805,             0.00062805
                    140,                0.01252,                 0.9011,                 1.1335,                0.60806,                0.49808,                0.52931,                0.32421,                 0.0122,                0.91431,                 1.1289,             0.00060928,             0.00060928,             0.00060928
                    141,                0.01247,                 0.8932,                 1.1539,                0.61029,                0.49973,                0.52946,                0.32416,                0.01221,                0.91422,                 1.1289,             0.00059051,             0.00059051,             0.00059051
                    142,                0.01238,                0.88273,                 1.1482,                 0.6094,                0.50007,                0.52926,                0.32415,                 0.0122,                0.91397,                 1.1287,             0.00057173,             0.00057173,             0.00057173
                    143,                0.01239,                0.87846,                 1.1498,                0.61129,                0.49916,                 0.5289,                0.32435,                 0.0122,                0.91412,                 1.1285,             0.00055296,             0.00055296,             0.00055296
                    144,                0.01238,                0.87677,                  1.149,                0.61228,                0.49888,                0.52892,                0.32426,                 0.0122,                0.91429,                 1.1285,             0.00053419,             0.00053419,             0.00053419
                    145,                0.01234,                0.87413,                  1.147,                0.61376,                0.49727,                  0.529,                0.32424,                 0.0122,                0.91422,                 1.1283,             0.00051541,             0.00051541,             0.00051541
                    146,                0.01234,                0.87261,                  1.148,                0.61604,                 0.4965,                0.52953,                0.32432,                 0.0122,                0.91419,                 1.1283,             0.00049664,             0.00049664,             0.00049664
                    147,                0.01232,                0.86902,                 1.1465,                0.61519,                0.49585,                 0.5291,                 0.3243,                 0.0122,                0.91396,                 1.1283,             0.00047787,             0.00047787,             0.00047787
                    148,                0.01233,                0.86998,                 1.1467,                 0.6142,                0.49597,                0.52871,                0.32408,                 0.0122,                0.91387,                 1.1283,             0.00045909,             0.00045909,             0.00045909
                    149,                0.01228,                0.86592,                 1.1442,                 0.6125,                0.49578,                0.52899,                0.32406,                 0.0122,                0.91405,                 1.1282,             0.00044032,             0.00044032,             0.00044032
                    150,                0.01229,                0.86332,                 1.1452,                0.61524,                 0.4942,                0.52886,                0.32417,                 0.0122,                0.91393,                 1.1283,             0.00042155,             0.00042155,             0.00042155
